Incident_ID,CI_Name,CI_Cat,CI_Subcat,Impact,Urgency,Priority,Category,Status,No_of_Reassignments,Handle_Time_hrs,Closure_Code,Open_Time
IM0001379,SUB726,storage,Email Service,3,1,1,incident,in-progress,7,2755.03,Pending,2012-07-26 00:00:00
IM0001380,SUB622,database,Network Switch,5,2,5,request,in-progress,0,3322.45,Pending,2013-12-12 00:00:00
IM0001381,SUB753,database,File Server,3,2,2,incident,in-progress,25,1303.76,Other,2013-07-13 00:00:00
IM0001382,SUB922,subapplication,File Server,2,5,4,incident,open,13,1896.2,Pending,2013-06-02 00:00:00
IM0001383,SUB090,server,Network Switch,2,4,5,request,in-progress,4,2845.24,Resolved,2012-05-13 00:00:00
IM0001384,SUB510,subapplication,SQL Server,5,2,1,request,open,30,2557.66,Resolved,2014-10-18 00:00:00
IM0001385,SUB408,subapplication,Web Application,4,1,5,request,open,12,3048.92,Pending,2014-11-22 00:00:00
IM0001386,SUB654,server,Web Application,1,2,5,incident,closed,19,233.63,Pending,2013-02-17 00:00:00
IM0001387,SUB358,storage,SQL Server,5,1,1,incident,open,25,3930.14,Other,2012-05-26 00:00:00
IM0001388,SUB534,database,Web Application,2,2,2,incident,in-progress,7,1131.28,Pending,2012-03-30 00:00:00
IM0001389,SUB382,database,Email Service,3,4,4,incident,closed,9,560.98,Other,2014-01-30 00:00:00
IM0001390,SUB485,database,Web Application,4,2,2,incident,in-progress,25,3605.22,Other,2014-02-25 00:00:00
IM0001391,SUB811,database,Network Switch,5,2,5,incident,open,2,905.12,Pending,2012-12-22 00:00:00
IM0001392,SUB423,database,Network Switch,3,1,5,incident,in-progress,0,2066.49,Other,2014-04-02 00:00:00
IM0001393,SUB095,network,Email Service,5,5,2,request,in-progress,30,3095.02,Resolved,2012-01-27 00:00:00
IM0001394,SUB485,database,Network Switch,3,4,3,request,open,13,2441.06,Pending,2012-04-01 00:00:00
IM0001395,SUB190,network,SQL Server,5,3,2,incident,open,20,1114.41,Resolved,2012-10-08 00:00:00
IM0001396,SUB058,server,Web Application,4,1,5,request,closed,5,1397.48,Other,2014-11-21 00:00:00
IM0001397,SUB832,network,Network Switch,1,1,1,request,open,21,2997.63,Resolved,2014-03-27 00:00:00
IM0001398,SUB702,storage,Web Application,4,3,5,incident,closed,4,368.63,Resolved,2014-10-31 00:00:00
IM0001399,SUB412,database,Web Application,3,3,2,request,open,27,2961.24,Other,2014-02-23 00:00:00
IM0001400,SUB123,storage,Web Application,4,2,5,request,open,4,3760.51,Resolved,2012-11-22 00:00:00
IM0001401,SUB472,database,Web Application,2,3,2,incident,closed,19,1036.12,Other,2014-12-14 00:00:00
IM0001402,SUB887,network,Network Switch,4,2,1,incident,in-progress,19,3680.9,Resolved,2013-04-25 00:00:00
IM0001403,SUB232,storage,File Server,1,4,1,incident,in-progress,24,1494.95,Other,2013-12-20 00:00:00
IM0001404,SUB518,subapplication,SQL Server,1,4,5,request,in-progress,20,3864.75,Other,2013-06-21 00:00:00
IM0001405,SUB045,storage,Web Application,1,5,5,request,closed,12,387.03,Pending,2012-08-20 00:00:00
IM0001406,SUB755,network,Web Application,5,5,5,request,open,20,2995.01,Resolved,2012-04-24 00:00:00
IM0001407,SUB581,storage,Web Application,1,2,1,incident,closed,9,802.16,Resolved,2014-01-25 00:00:00
IM0001408,SUB795,subapplication,Email Service,1,4,4,incident,in-progress,0,1704.48,Other,2014-04-24 00:00:00
IM0001409,SUB499,subapplication,Email Service,3,3,4,request,open,0,1949.72,Other,2014-10-06 00:00:00
IM0001410,SUB090,subapplication,Web Application,4,5,5,incident,open,28,2697.77,Resolved,2014-07-22 00:00:00
IM0001411,SUB566,network,Network Switch,1,5,2,incident,open,5,3704.93,Resolved,2012-04-13 00:00:00
IM0001412,SUB954,storage,Email Service,5,3,1,incident,closed,19,2354.83,Other,2012-04-11 00:00:00
IM0001413,SUB558,database,File Server,2,2,3,incident,open,13,2590.77,Pending,2013-08-24 00:00:00
IM0001414,SUB895,subapplication,Web Application,1,4,3,incident,in-progress,7,26.87,Pending,2014-06-20 00:00:00
IM0001415,SUB207,server,Network Switch,1,2,3,request,open,27,1252.15,Resolved,2013-05-17 00:00:00
IM0001416,SUB740,storage,Email Service,1,5,4,incident,open,10,3775.89,Resolved,2014-05-12 00:00:00
IM0001417,SUB777,subapplication,SQL Server,3,4,5,request,in-progress,0,2165.93,Resolved,2012-02-28 00:00:00
IM0001418,SUB372,storage,SQL Server,5,2,5,request,in-progress,27,677.76,Pending,2013-12-05 00:00:00
IM0001419,SUB361,network,Network Switch,4,5,5,incident,open,6,1811.27,Pending,2012-11-28 00:00:00
IM0001420,SUB518,subapplication,SQL Server,5,2,1,incident,in-progress,20,764.28,Resolved,2013-01-11 00:00:00
IM0001421,SUB975,database,Web Application,2,1,1,incident,in-progress,12,2235.06,Pending,2012-11-18 00:00:00
IM0001422,SUB608,storage,File Server,3,5,5,request,open,24,3059.19,Pending,2014-09-09 00:00:00
IM0001423,SUB484,server,File Server,4,5,4,incident,in-progress,3,1430.69,Other,2013-02-10 00:00:00
IM0001424,SUB245,server,Web Application,4,1,2,incident,closed,28,220.3,Resolved,2013-07-31 00:00:00
IM0001425,SUB529,storage,Network Switch,1,5,4,incident,closed,14,3075.55,Other,2013-08-01 00:00:00
IM0001426,SUB435,server,File Server,5,2,2,request,closed,1,602.53,Resolved,2013-12-24 00:00:00
IM0001427,SUB238,storage,Web Application,1,2,2,incident,open,6,3218.98,Other,2014-06-26 00:00:00
IM0001428,SUB205,storage,Web Application,4,5,1,request,in-progress,11,1603.56,Other,2013-03-07 00:00:00
IM0001429,SUB314,subapplication,SQL Server,4,1,1,request,open,5,256.94,Other,2013-11-25 00:00:00
IM0001430,SUB026,storage,SQL Server,5,2,5,request,in-progress,16,3143.2,Resolved,2014-07-05 00:00:00
IM0001431,SUB353,subapplication,SQL Server,1,2,4,incident,open,20,370.54,Pending,2014-07-07 00:00:00
IM0001432,SUB298,database,File Server,5,4,3,request,closed,22,1895.3,Resolved,2013-01-05 00:00:00
IM0001433,SUB271,server,SQL Server,5,4,2,incident,in-progress,6,3918.74,Resolved,2014-04-23 00:00:00
IM0001434,SUB736,storage,File Server,3,3,4,request,in-progress,20,518.73,Resolved,2014-03-28 00:00:00
IM0001435,SUB199,storage,SQL Server,4,1,2,incident,closed,25,3055.35,Resolved,2014-12-07 00:00:00
IM0001436,SUB312,network,Web Application,1,4,5,incident,open,1,2055.7,Pending,2012-09-09 00:00:00
IM0001437,SUB967,subapplication,SQL Server,3,2,5,request,in-progress,16,3483.3,Resolved,2012-02-28 00:00:00
IM0001438,SUB985,subapplication,SQL Server,4,2,5,incident,closed,14,2879.05,Other,2014-05-21 00:00:00
IM0001439,SUB117,network,Email Service,4,5,1,incident,closed,7,1016.48,Pending,2012-01-03 00:00:00
IM0001440,SUB671,subapplication,Email Service,3,5,5,request,closed,6,949.77,Other,2014-09-15 00:00:00
IM0001441,SUB706,network,File Server,1,4,5,incident,in-progress,16,1890.73,Pending,2014-03-08 00:00:00
IM0001442,SUB538,database,Email Service,2,4,1,request,closed,21,2257.84,Other,2012-12-20 00:00:00
IM0001443,SUB584,network,Email Service,3,5,3,incident,closed,7,2267.52,Pending,2012-07-24 00:00:00
IM0001444,SUB946,subapplication,SQL Server,1,5,5,incident,closed,1,147.69,Resolved,2013-02-12 00:00:00
IM0001445,SUB923,server,Web Application,5,3,2,incident,in-progress,13,1467.14,Other,2014-03-25 00:00:00
IM0001446,SUB301,server,Email Service,5,4,3,request,closed,9,2293.59,Pending,2012-10-31 00:00:00
IM0001447,SUB701,subapplication,Web Application,1,4,3,request,closed,0,529.65,Other,2014-12-05 00:00:00
IM0001448,SUB874,storage,SQL Server,2,5,3,request,closed,17,3807.25,Other,2013-03-23 00:00:00
IM0001449,SUB359,server,Network Switch,4,4,2,incident,open,6,2895.82,Resolved,2012-01-01 00:00:00
IM0001450,SUB112,server,Network Switch,5,1,1,incident,in-progress,15,278.69,Other,2012-03-10 00:00:00
IM0001451,SUB915,network,SQL Server,5,2,4,incident,in-progress,20,2714.34,Pending,2013-12-10 00:00:00
IM0001452,SUB923,subapplication,Web Application,1,3,3,request,open,26,3995.06,Resolved,2012-10-22 00:00:00
IM0001453,SUB354,server,SQL Server,3,5,5,request,in-progress,1,3247.64,Pending,2012-04-03 00:00:00
IM0001454,SUB225,storage,SQL Server,2,3,2,request,open,1,719.97,Resolved,2014-09-13 00:00:00
IM0001455,SUB265,network,Email Service,4,2,4,request,in-progress,0,2170.53,Resolved,2013-09-19 00:00:00
IM0001456,SUB462,database,Web Application,3,1,2,request,open,26,2635.83,Resolved,2014-11-06 00:00:00
IM0001457,SUB655,server,Network Switch,3,3,5,request,closed,24,3200.89,Other,2014-10-21 00:00:00
IM0001458,SUB389,server,Email Service,1,3,3,request,in-progress,11,2836.91,Other,2012-09-08 00:00:00
IM0001459,SUB837,storage,Email Service,2,5,4,request,open,21,3935.52,Resolved,2013-03-18 00:00:00
IM0001460,SUB415,subapplication,Email Service,5,2,5,request,closed,18,2355.09,Resolved,2014-12-06 00:00:00
IM0001461,SUB623,network,Network Switch,1,1,2,incident,open,3,3269.17,Resolved,2013-05-06 00:00:00
IM0001462,SUB419,network,File Server,4,2,4,request,in-progress,0,3525.03,Other,2014-12-08 00:00:00
IM0001463,SUB946,storage,SQL Server,3,3,3,request,in-progress,0,3423.56,Resolved,2012-01-29 00:00:00
IM0001464,SUB024,subapplication,Web Application,4,2,1,incident,in-progress,10,2351.75,Resolved,2012-02-02 00:00:00
IM0001465,SUB911,storage,Web Application,1,5,5,incident,open,7,3196.92,Other,2014-11-25 00:00:00
IM0001466,SUB313,storage,File Server,4,2,4,request,closed,21,153.19,Pending,2012-12-25 00:00:00
IM0001467,SUB010,storage,Email Service,5,2,3,request,in-progress,4,2802.92,Resolved,2012-09-02 00:00:00
IM0001468,SUB443,server,File Server,5,3,3,request,in-progress,26,873.25,Other,2013-09-17 00:00:00
IM0001469,SUB999,subapplication,Web Application,5,3,4,incident,in-progress,18,2161.7,Resolved,2014-03-31 00:00:00
IM0001470,SUB997,database,File Server,4,2,2,incident,open,10,1545.66,Resolved,2012-01-27 00:00:00
IM0001471,SUB835,server,File Server,5,3,3,incident,closed,15,3653.7,Pending,2012-04-19 00:00:00
IM0001472,SUB631,storage,File Server,3,4,5,request,closed,14,3094.31,Other,2012-01-11 00:00:00
IM0001473,SUB999,subapplication,SQL Server,3,1,5,incident,closed,13,115.24,Pending,2014-04-23 00:00:00
IM0001474,SUB315,server,Web Application,4,1,2,incident,open,17,3014.79,Pending,2012-08-08 00:00:00
IM0001475,SUB771,server,Email Service,5,3,1,incident,in-progress,10,2394.91,Other,2012-01-17 00:00:00
IM0001476,SUB145,storage,Network Switch,2,4,1,request,in-progress,28,1460.2,Resolved,2013-01-19 00:00:00
IM0001477,SUB457,storage,Network Switch,2,4,5,incident,in-progress,9,1954.36,Pending,2014-08-09 00:00:00
IM0001478,SUB624,storage,Email Service,4,2,5,incident,in-progress,24,812.69,Pending,2014-04-26 00:00:00
IM0001479,SUB767,subapplication,SQL Server,2,2,1,incident,in-progress,10,765.68,Pending,2012-02-10 00:00:00
IM0001480,SUB820,network,SQL Server,2,3,1,request,closed,24,1234.17,Pending,2014-02-01 00:00:00
IM0001481,SUB290,subapplication,SQL Server,5,5,2,incident,closed,3,261.28,Pending,2012-08-24 00:00:00
IM0001482,SUB849,database,Network Switch,2,3,4,request,open,19,2682.81,Other,2012-11-08 00:00:00
IM0001483,SUB222,subapplication,Email Service,2,1,2,request,closed,26,3889.65,Other,2014-12-01 00:00:00
IM0001484,SUB803,server,Email Service,5,1,5,incident,closed,10,131.78,Pending,2012-02-19 00:00:00
IM0001485,SUB910,storage,SQL Server,1,3,3,request,closed,23,3063.78,Other,2014-08-14 00:00:00
IM0001486,SUB273,network,Web Application,1,3,1,request,open,11,1360.61,Other,2012-06-08 00:00:00
IM0001487,SUB110,database,SQL Server,3,4,4,incident,in-progress,18,1782.32,Other,2012-04-01 00:00:00
IM0001488,SUB836,subapplication,File Server,2,5,2,incident,closed,28,2527.22,Pending,2014-12-14 00:00:00
IM0001489,SUB974,storage,Web Application,5,5,3,request,closed,19,1926.57,Resolved,2013-07-09 00:00:00
IM0001490,SUB983,network,SQL Server,3,5,4,request,in-progress,20,1909.5,Pending,2013-10-10 00:00:00
IM0001491,SUB075,network,Email Service,3,5,2,incident,in-progress,1,23.39,Pending,2013-12-09 00:00:00
IM0001492,SUB054,subapplication,Network Switch,4,2,2,request,closed,10,2598.18,Resolved,2013-02-02 00:00:00
IM0001493,SUB930,server,SQL Server,5,3,5,incident,in-progress,23,3676.09,Other,2012-01-30 00:00:00
IM0001494,SUB603,database,File Server,4,3,2,incident,in-progress,15,3939.75,Other,2013-09-28 00:00:00
IM0001495,SUB063,subapplication,Web Application,5,5,2,incident,open,9,2036.78,Pending,2014-12-28 00:00:00
IM0001496,SUB451,storage,File Server,2,4,3,incident,in-progress,20,365.08,Other,2014-08-24 00:00:00
IM0001497,SUB921,server,File Server,4,3,3,request,open,1,3385.49,Resolved,2012-08-29 00:00:00
IM0001498,SUB009,storage,File Server,1,4,2,incident,closed,17,1442.85,Pending,2012-06-30 00:00:00
IM0001499,SUB660,storage,Web Application,5,4,2,request,open,21,2465.46,Pending,2013-03-23 00:00:00
IM0001500,SUB551,network,Network Switch,4,2,1,incident,open,4,1846.48,Resolved,2013-05-16 00:00:00
IM0001501,SUB213,subapplication,Network Switch,5,2,5,incident,closed,3,1381.8,Other,2013-02-11 00:00:00
IM0001502,SUB194,server,SQL Server,5,1,1,incident,in-progress,6,2081.38,Pending,2014-06-26 00:00:00
IM0001503,SUB247,subapplication,File Server,3,5,2,request,closed,11,3187.27,Pending,2013-06-22 00:00:00
IM0001504,SUB741,storage,Network Switch,2,1,5,incident,closed,1,2235.38,Other,2013-01-06 00:00:00
IM0001505,SUB015,server,Email Service,4,1,1,request,in-progress,23,2057.79,Other,2014-02-06 00:00:00
IM0001506,SUB075,server,Network Switch,5,4,3,request,open,25,2797.45,Other,2014-07-19 00:00:00
IM0001507,SUB579,network,File Server,3,2,1,request,open,26,1013.35,Pending,2014-06-27 00:00:00
IM0001508,SUB646,storage,Email Service,4,2,1,request,closed,0,1657.44,Pending,2014-01-31 00:00:00
IM0001509,SUB849,storage,Email Service,5,3,2,request,in-progress,18,3843.66,Pending,2013-08-08 00:00:00
IM0001510,SUB320,subapplication,Network Switch,1,5,1,incident,closed,8,2796.54,Pending,2014-03-12 00:00:00
IM0001511,SUB843,subapplication,SQL Server,4,1,4,request,closed,16,290.6,Pending,2012-07-08 00:00:00
IM0001512,SUB675,subapplication,Email Service,3,5,3,request,open,10,102.29,Other,2013-10-13 00:00:00
IM0001513,SUB574,subapplication,File Server,2,3,5,request,open,29,2943.23,Resolved,2013-01-12 00:00:00
IM0001514,SUB342,network,File Server,5,4,4,request,open,24,2427.14,Pending,2013-03-14 00:00:00
IM0001515,SUB842,database,SQL Server,2,1,4,incident,in-progress,12,2369.88,Pending,2014-05-28 00:00:00
IM0001516,SUB657,network,Web Application,3,3,1,incident,open,27,1817.25,Other,2014-11-21 00:00:00
IM0001517,SUB147,network,SQL Server,5,2,5,request,open,30,2162.4,Pending,2014-05-12 00:00:00
IM0001518,SUB291,network,Network Switch,2,1,2,request,closed,2,136.63,Other,2012-12-31 00:00:00
IM0001519,SUB958,subapplication,SQL Server,1,3,5,request,open,16,1699.09,Resolved,2013-10-02 00:00:00
IM0001520,SUB024,server,Web Application,1,1,4,incident,open,18,3127.28,Other,2013-06-29 00:00:00
IM0001521,SUB172,network,Network Switch,3,5,5,request,open,5,2645.3,Other,2012-05-29 00:00:00
IM0001522,SUB137,database,File Server,4,5,4,request,closed,22,2507.76,Other,2014-09-26 00:00:00
IM0001523,SUB846,database,Email Service,1,1,3,request,closed,14,2943.43,Other,2012-12-19 00:00:00
IM0001524,SUB623,storage,Web Application,4,4,2,incident,open,27,1798.28,Resolved,2013-06-18 00:00:00
IM0001525,SUB209,server,File Server,1,2,3,incident,open,13,3779.6,Resolved,2014-11-13 00:00:00
IM0001526,SUB668,server,Email Service,2,4,1,incident,open,27,3607.23,Other,2014-07-12 00:00:00
IM0001527,SUB327,network,Email Service,1,3,3,request,in-progress,15,3172.85,Pending,2013-12-28 00:00:00
IM0001528,SUB015,subapplication,Email Service,4,2,1,request,in-progress,18,1156.56,Resolved,2012-08-03 00:00:00
IM0001529,SUB684,storage,Email Service,4,1,3,request,open,3,1000.89,Other,2014-04-17 00:00:00
IM0001530,SUB177,storage,File Server,5,1,3,incident,open,19,3041.34,Pending,2013-12-27 00:00:00
IM0001531,SUB657,database,Email Service,2,1,2,request,open,11,2471.47,Resolved,2013-09-14 00:00:00
IM0001532,SUB361,database,Web Application,4,4,1,request,open,17,279.38,Other,2014-07-30 00:00:00
IM0001533,SUB235,subapplication,Web Application,3,4,5,incident,open,26,38.03,Pending,2014-04-09 00:00:00
IM0001534,SUB049,network,Network Switch,1,3,2,request,closed,4,911.66,Resolved,2012-08-29 00:00:00
IM0001535,SUB872,storage,Network Switch,2,2,4,request,open,3,3430.0,Pending,2014-06-07 00:00:00
IM0001536,SUB300,storage,Web Application,1,5,4,request,closed,28,421.35,Resolved,2014-06-23 00:00:00
IM0001537,SUB107,database,Email Service,2,2,3,request,open,30,2107.4,Resolved,2013-08-22 00:00:00
IM0001538,SUB266,network,File Server,3,2,1,request,in-progress,10,1248.27,Resolved,2013-09-10 00:00:00
IM0001539,SUB725,server,Web Application,4,1,1,incident,closed,11,1043.76,Other,2013-11-27 00:00:00
IM0001540,SUB459,network,Web Application,3,2,2,request,in-progress,7,1072.61,Other,2013-07-07 00:00:00
IM0001541,SUB707,subapplication,File Server,5,3,1,request,closed,8,1116.56,Pending,2013-09-05 00:00:00
IM0001542,SUB596,network,Network Switch,1,1,4,incident,open,0,857.06,Pending,2012-02-06 00:00:00
IM0001543,SUB676,network,File Server,3,2,5,incident,in-progress,11,2125.5,Resolved,2013-08-08 00:00:00
IM0001544,SUB452,database,Web Application,1,2,5,request,in-progress,3,1421.21,Pending,2012-07-31 00:00:00
IM0001545,SUB072,network,Web Application,1,4,2,incident,in-progress,24,3516.47,Other,2013-08-03 00:00:00
IM0001546,SUB601,network,Network Switch,4,1,1,incident,open,23,572.52,Other,2012-07-30 00:00:00
IM0001547,SUB563,database,File Server,1,1,2,request,closed,25,1548.35,Pending,2012-04-26 00:00:00
IM0001548,SUB928,network,Email Service,1,4,4,request,closed,1,2059.4,Other,2013-04-02 00:00:00
IM0001549,SUB872,server,Network Switch,1,5,2,request,in-progress,24,365.23,Resolved,2013-03-08 00:00:00
IM0001550,SUB475,subapplication,Email Service,1,1,5,incident,in-progress,17,2164.43,Resolved,2013-02-28 00:00:00
IM0001551,SUB258,storage,Network Switch,5,3,2,incident,open,17,2732.13,Pending,2014-12-23 00:00:00
IM0001552,SUB825,server,Email Service,2,5,5,request,closed,13,1534.31,Other,2012-05-15 00:00:00
IM0001553,SUB790,storage,File Server,5,1,3,incident,in-progress,25,888.18,Resolved,2014-06-16 00:00:00
IM0001554,SUB639,network,Network Switch,1,3,5,request,open,26,147.98,Other,2014-06-09 00:00:00
IM0001555,SUB190,database,Web Application,5,5,1,request,closed,21,2289.17,Other,2013-10-06 00:00:00
IM0001556,SUB184,network,Email Service,2,5,4,request,open,10,1184.1,Resolved,2012-09-10 00:00:00
IM0001557,SUB751,subapplication,Web Application,5,2,5,request,open,15,3546.62,Pending,2014-12-15 00:00:00
IM0001558,SUB012,network,SQL Server,4,2,2,request,in-progress,30,1632.09,Pending,2014-07-15 00:00:00
IM0001559,SUB707,subapplication,Network Switch,4,2,2,request,closed,11,1496.93,Other,2014-10-09 00:00:00
IM0001560,SUB191,storage,Network Switch,4,4,1,incident,open,1,2168.14,Pending,2014-08-31 00:00:00
IM0001561,SUB893,storage,Network Switch,1,3,5,request,open,2,3310.05,Other,2012-11-01 00:00:00
IM0001562,SUB986,database,Network Switch,3,3,1,request,closed,0,3540.82,Other,2013-06-21 00:00:00
IM0001563,SUB987,storage,Web Application,3,3,3,incident,closed,23,2202.78,Other,2014-01-07 00:00:00
IM0001564,SUB341,subapplication,Email Service,5,5,5,request,open,11,3077.31,Pending,2013-10-11 00:00:00
IM0001565,SUB409,server,Web Application,2,2,2,request,closed,12,3831.49,Resolved,2014-06-30 00:00:00
IM0001566,SUB518,network,Web Application,5,5,4,incident,in-progress,3,1889.49,Pending,2014-12-11 00:00:00
IM0001567,SUB462,storage,File Server,3,4,5,incident,closed,16,703.06,Other,2012-01-30 00:00:00
